,0,1,2
581,145500,tensor(0.0003),tensor(97.1144)
582,145750,tensor(5.8478e-05),tensor(97.8014)
583,146000,tensor(0.0040),tensor(97.1487)
584,146250,tensor(0.0002),tensor(97.3205)
585,146500,tensor(0.0006),tensor(98.0419)
586,146750,tensor(0.0793),tensor(97.6297)
587,147000,tensor(0.0146),tensor(96.9083)
588,147250,tensor(0.0022),tensor(97.6297)
589,147500,tensor(0.0003),tensor(97.8701)
590,147750,tensor(0.0027),tensor(97.3549)
591,148000,tensor(0.0004),tensor(97.5266)
592,148250,tensor(0.0003),tensor(97.6297)
593,148500,tensor(0.0003),tensor(97.7327)
594,148750,tensor(0.0008),tensor(97.7327)
595,149000,tensor(4.5242e-05),tensor(98.1450)
596,149250,tensor(0.0015),tensor(97.4579)
597,149500,tensor(0.0165),tensor(97.0800)
598,149750,tensor(0.0301),tensor(97.5953)
599,150000,tensor(0.0009),tensor(97.4236)
600,150250,tensor(0.0003),tensor(97.3205)
601,150500,tensor(0.0001),tensor(97.9389)
602,150750,tensor(0.0002),tensor(97.6640)
603,151000,tensor(0.0050),tensor(97.1487)
604,151250,tensor(0.0156),tensor(97.6640)
605,151500,tensor(0.0484),tensor(97.3205)
606,151750,tensor(0.0171),tensor(97.2518)
607,152000,tensor(0.0039),tensor(97.1144)
608,152250,tensor(0.0010),tensor(97.6297)
609,152500,tensor(0.0002),tensor(97.2862)
610,152750,tensor(0.0003),tensor(97.5953)
611,153000,tensor(0.0002),tensor(98.0763)
612,153250,tensor(0.0001),tensor(97.9045)
613,153500,tensor(0.0032),tensor(97.8358)
614,153750,tensor(0.0076),tensor(97.4579)
615,154000,tensor(0.0001),tensor(97.6984)
616,154250,tensor(0.0060),tensor(97.5266)
617,154500,tensor(0.0228),tensor(97.8358)
618,154750,tensor(0.0718),tensor(97.1487)
619,155000,tensor(0.0003),tensor(96.6678)
620,155250,tensor(0.0020),tensor(97.0113)
621,155500,tensor(0.0129),tensor(97.3892)
622,155750,tensor(0.0002),tensor(97.6297)
623,156000,tensor(0.0003),tensor(97.7327)
624,156250,tensor(0.0036),tensor(97.5953)
625,156500,tensor(0.0057),tensor(97.3205)
626,156750,tensor(0.0021),tensor(97.5610)
627,157000,tensor(0.0003),tensor(97.5953)
628,157250,tensor(0.0020),tensor(97.5266)
629,157500,tensor(0.0128),tensor(96.7365)
630,157750,tensor(0.0133),tensor(97.6297)
631,158000,tensor(0.0157),tensor(97.2518)
632,158250,tensor(0.0140),tensor(97.5953)
633,158500,tensor(2.4205e-05),tensor(97.7327)
634,158750,tensor(0.0002),tensor(97.7671)
635,159000,tensor(0.0217),tensor(97.4923)
636,159250,tensor(3.0622e-05),tensor(98.0419)
637,159500,tensor(0.0005),tensor(97.9389)
638,159750,tensor(0.0021),tensor(97.6297)
639,160000,tensor(0.0658),tensor(96.7022)
640,160250,tensor(0.0041),tensor(97.6640)
641,160500,tensor(0.0351),tensor(97.9389)
642,160750,tensor(0.0003),tensor(97.4923)
643,161000,tensor(0.1150),tensor(97.5266)
644,161250,tensor(0.0827),tensor(96.8739)
645,161500,tensor(0.0005),tensor(97.5610)
646,161750,tensor(9.9490e-05),tensor(98.0419)
647,162000,tensor(0.0003),tensor(97.9732)
648,162250,tensor(0.0010),tensor(97.0113)
649,162500,tensor(0.0002),tensor(97.5610)
650,162750,tensor(0.0008),tensor(97.9732)
651,163000,tensor(0.0003),tensor(97.9045)
652,163250,tensor(0.0277),tensor(97.7671)
653,163500,tensor(0.0006),tensor(97.0457)
654,163750,tensor(3.9546e-05),tensor(97.5266)
655,164000,tensor(0.0009),tensor(98.0076)
656,164250,tensor(0.0003),tensor(98.1793)
657,164500,tensor(0.0002),tensor(97.1487)
658,164750,tensor(0.0012),tensor(96.9770)
659,165000,tensor(0.0149),tensor(97.4579)
660,165250,tensor(0.0002),tensor(97.6297)
661,165500,tensor(0.0235),tensor(97.1144)
662,165750,tensor(0.0007),tensor(97.1487)
663,166000,tensor(4.9998e-05),tensor(97.7671)
664,166250,tensor(0.0278),tensor(97.7671)
665,166500,tensor(0.0002),tensor(97.7327)
666,166750,tensor(0.0004),tensor(97.8014)
667,167000,tensor(0.0002),tensor(98.1793)
668,167250,tensor(0.0005),tensor(97.2175)
669,167500,tensor(0.1052),tensor(97.2175)
670,167750,tensor(0.0120),tensor(97.6640)
671,168000,tensor(0.0005),tensor(97.8014)
672,168250,tensor(0.0004),tensor(97.8701)
673,168500,tensor(6.8174e-05),tensor(98.1450)
674,168750,tensor(0.0023),tensor(97.1487)
675,169000,tensor(0.0002),tensor(98.0076)
676,169250,tensor(0.0003),tensor(97.7671)
677,169500,tensor(0.0002),tensor(97.5953)
678,169750,tensor(0.0024),tensor(97.0800)
679,170000,tensor(0.0010),tensor(97.6984)
680,170250,tensor(0.0003),tensor(97.3549)
681,170500,tensor(0.0009),tensor(97.1831)
682,170750,tensor(0.0002),tensor(97.5953)
683,171000,tensor(0.0007),tensor(97.8014)
684,171250,tensor(0.0018),tensor(97.5266)
685,171500,tensor(0.0013),tensor(97.5610)
686,171750,tensor(0.0148),tensor(97.5610)
687,172000,tensor(0.0326),tensor(97.4236)
688,172250,tensor(0.0003),tensor(97.9045)
689,172500,tensor(0.0122),tensor(97.8701)
690,172750,tensor(0.0005),tensor(97.1144)
691,173000,tensor(0.0317),tensor(97.5266)
692,173250,tensor(0.0004),tensor(97.7671)
693,173500,tensor(0.0013),tensor(98.1793)
694,173750,tensor(0.0006),tensor(97.4236)
695,174000,tensor(0.0002),tensor(97.3892)
696,174250,tensor(7.8110e-05),tensor(97.3549)
697,174500,tensor(0.0005),tensor(97.4923)
698,174750,tensor(0.0015),tensor(97.8358)
699,175000,tensor(0.0282),tensor(97.4579)
700,175250,tensor(6.1458e-05),tensor(97.8358)
701,175500,tensor(4.4324e-05),tensor(97.8701)
